candidate,region,region_eng,percent_votes,rating,num_voters_per_region
Наливайченко Валентин Олександрович,Київська,Kyivska,0.27,12,983279
Наливайченко Валентин Олександрович,Закарпатська,Zakarpatska,0.26,14,443329
Наливайченко Валентин Олександрович,Кіровоградська,Kirovohradska,0.26,12,453544
Наливайченко Валентин Олександрович,м.Київ,Kyiv,0.26,15,1462690
Наливайченко Валентин Олександрович,Сумська,Sumska,0.25,12,557247
Наливайченко Валентин Олександрович,Вінницька,Vinnytska,0.24,12,799770
Наливайченко Валентин Олександрович,Хмельницька,Khmelnytska,0.23,13,650602
Наливайченко Валентин Олександрович,Полтавська,Poltavska,0.22,13,735908
Наливайченко Валентин Олександрович,Житомирська,Zhytomyrska,0.22,13,618835
Наливайченко Валентин Олександрович,Чернігівська,Chernihivska,0.21,12,530039
Наливайченко Валентин Олександрович,Херсонська,Khersonska,0.14,13,469391
Наливайченко Валентин Олександрович,Запорізька,Zaporizka,0.14,13,872526
Наливайченко Валентин Олександрович,Дніпропетровська,Dnipropetrovska,0.12,13,1647398
Наливайченко Валентин Олександрович,Миколаївська,Mykolaivska,0.11,18,525684
Наливайченко Валентин Олександрович,Харківська,Kharkivska,0.1,17,1324847
Наливайченко Валентин Олександрович,Одеська,Odeska,0.1,17,1026868
Наливайченко Валентин Олександрович,Луганська,Luhanska,0.06,20,302797
Наливайченко Валентин Олександрович,Донецька,Donetska,0.06,22,848542
Новак Андрій Яремович,Закарпатська,Zakarpatska,0.05,29,443329
Новак Андрій Яремович,м.Київ,Kyiv,0.05,25,1462690
Новак Андрій Яремович,Рівненська,Rivnenska,0.04,28,552041
Новак Андрій Яремович,Хмельницька,Khmelnytska,0.03,29,650602
Новак Андрій Яремович,Львівська,Lvivska,0.03,26,1324932
Новак Андрій Яремович,Волинська,Volynska,0.03,30,520163
Новак Андрій Яремович,Київська,Kyivska,0.03,29,983279
Новак Андрій Яремович,Чернівецька,Chernivetska,0.03,29,385533
Новак Андрій Яремович,Івано-Франківська,Ivano-Frankivska,0.03,27,650861
Новак Андрій Яремович,Сумська,Sumska,0.02,31,557247
Новак Андрій Яремович,Харківська,Kharkivska,0.02,31,1324847
Новак Андрій Яремович,Тернопільська,Ternopilska,0.02,29,536680
Новак Андрій Яремович,Житомирська,Zhytomyrska,0.02,34,618835
Новак Андрій Яремович,Миколаївська,Mykolaivska,0.02,31,525684
Новак Андрій Яремович,Полтавська,Poltavska,0.02,31,735908
Новак Андрій Яремович,Вінницька,Vinnytska,0.02,35,799770
Новак Андрій Яремович,Одеська,Odeska,0.02,32,1026868
Новак Андрій Яремович,Кіровоградська,Kirovohradska,0.02,35,453544
Новак Андрій Яремович,Чернігівська,Chernihivska,0.02,32,530039
Новак Андрій Яремович,Черкаська,Cherkaska,0.02,32,615327
Новак Андрій Яремович,Донецька,Donetska,0.01,34,848542
Новак Андрій Яремович,Херсонська,Khersonska,0.01,35,469391
Новак Андрій Яремович,Запорізька,Zaporizka,0.01,34,872526
Новак Андрій Яремович,Дніпропетровська,Dnipropetrovska,0.01,34,1647398
Новак Андрій Яремович,Луганська,Luhanska,0.01,38,302797
Петров Володимир Володимирович,Львівська,Lvivska,0.14,15,1324932
Петров Володимир Володимирович,Вінницька,Vinnytska,0.13,16,799770
Петров Володимир Володимирович,Рівненська,Rivnenska,0.13,19,552041
Петров Володимир Володимирович,Тернопільська,Ternopilska,0.11,18,536680
Петров Володимир Володимирович,Закарпатська,Zakarpatska,0.11,21,443329
Петров Володимир Володимирович,Івано-Франківська,Ivano-Frankivska,0.1,20,650861
Петров Володимир Володимирович,Житомирська,Zhytomyrska,0.1,21,618835
Петров Володимир Володимирович,м.Київ,Kyiv,0.09,17,1462690
Петров Володимир Володимирович,Волинська,Volynska,0.09,18,520163
Петров Володимир Володимирович,Чернівецька,Chernivetska,0.09,20,385533
Петров Володимир Володимирович,Хмельницька,Khmelnytska,0.09,20,650602
Петров Володимир Володимирович,Київська,Kyivska,0.08,19,983279
Петров Володимир Володимирович,Херсонська,Khersonska,0.07,24,469391
Петров Володимир Володимирович,Чернігівська,Chernihivska,0.07,23,530039
Петров Володимир Володимирович,Кіровоградська,Kirovohradska,0.07,25,453544
Петров Володимир Володимирович,Донецька,Donetska,0.06,20,848542
Петров Володимир Володимирович,Одеська,Odeska,0.06,23,1026868
Петров Володимир Володимирович,Миколаївська,Mykolaivska,0.05,26,525684
Петров Володимир Володимирович,Сумська,Sumska,0.05,27,557247
Петров Володимир Володимирович,Полтавська,Poltavska,0.05,26,735908
Петров Володимир Володимирович,Черкаська,Cherkaska,0.05,25,615327
Петров Володимир Володимирович,Харківська,Kharkivska,0.04,25,1324847
Петров Володимир Володимирович,Луганська,Luhanska,0.04,25,302797
Петров Володимир Володимирович,Запорізька,Zaporizka,0.04,27,872526
Петров Володимир Володимирович,Дніпропетровська,Dnipropetrovska,0.04,22,1647398
Порошенко Петро Олексійович,Львівська,Lvivska,35.32,1,1324932
Порошенко Петро Олексійович,м.Київ,Kyiv,25.59,2,1462690
Порошенко Петро Олексійович,Тернопільська,Ternopilska,24.36,1,536680
Порошенко Петро Олексійович,Вінницька,Vinnytska,22.37,2,799770
Порошенко Петро Олексійович,Рівненська,Rivnenska,22.32,2,552041
Порошенко Петро Олексійович,Івано-Франківська,Ivano-Frankivska,21.3,2,650861
Порошенко Петро Олексійович,Волинська,Volynska,18.98,3,520163
Порошенко Петро Олексійович,Київська,Kyivska,18.56,2,983279
Порошенко Петро Олексійович,Хмельницька,Khmelnytska,16.63,3,650602
Порошенко Петро Олексійович,Житомирська,Zhytomyrska,15.94,3,618835
Порошенко Петро Олексійович,Чернівецька,Chernivetska,14.09,3,385533
Порошенко Петро Олексійович,Чернігівська,Chernihivska,12.77,3,530039
Порошенко Петро Олексійович,Донецька,Donetska,12.64,3,848542
Порошенко Петро Олексійович,Черкаська,Cherkaska,12.2,3,615327
Порошенко Петро Олексійович,Кіровоградська,Kirovohradska,11.79,3,453544
Порошенко Петро Олексійович,Херсонська,Khersonska,11.51,3,469391
Порошенко Петро Олексійович,Закарпатська,Zakarpatska,11.41,3,443329
Порошенко Петро Олексійович,Сумська,Sumska,10.66,4,557247
Порошенко Петро Олексійович,Полтавська,Poltavska,10.61,3,735908
Порошенко Петро Олексійович,Миколаївська,Mykolaivska,9.69,3,525684
Порошенко Петро Олексійович,Одеська,Odeska,9.08,3,1026868
Порошенко Петро Олексійович,Запорізька,Zaporizka,8.76,4,872526
Порошенко Петро Олексійович,Харківська,Kharkivska,8.52,3,1324847
Порошенко Петро Олексійович,Дніпропетровська,Dnipropetrovska,8.32,5,1647398
Порошенко Петро Олексійович,Луганська,Luhanska,6.58,4,302797
Скоцик Віталій Євстафійович,Рівненська,Rivnenska,0.36,13,552041
Скоцик Віталій Євстафійович,Полтавська,Poltavska,0.18,14,735908
Скоцик Віталій Євстафійович,Черкаська,Cherkaska,0.11,18,615327
Скоцик Віталій Євстафійович,Київська,Kyivska,0.1,17,983279
Скоцик Віталій Євстафійович,Вінницька,Vinnytska,0.09,22,799770
Скоцик Віталій Євстафійович,Хмельницька,Khmelnytska,0.08,22,650602
Скоцик Віталій Євстафійович,Чернігівська,Chernihivska,0.08,18,530039
Скоцик Віталій Євстафійович,м.Київ,Kyiv,0.08,20,1462690
Скоцик Віталій Євстафійович,Житомирська,Zhytomyrska,0.08,24,618835
Скоцик Віталій Євстафійович,Волинська,Volynska,0.08,22,520163
Скоцик Віталій Євстафійович,Сумська,Sumska,0.07,24,557247
Скоцик Віталій Євстафійович,Закарпатська,Zakarpatska,0.07,27,443329
Скоцик Віталій Євстафійович,Кіровоградська,Kirovohradska,0.07,23,453544
Скоцик Віталій Євстафійович,Одеська,Odeska,0.07,21,1026868
Скоцик Віталій Євстафійович,Львівська,Lvivska,0.05,21,1324932
Скоцик Віталій Євстафійович,Тернопільська,Ternopilska,0.05,23,536680
Скоцик Віталій Євстафійович,Миколаївська,Mykolaivska,0.05,27,525684
Скоцик Віталій Євстафійович,Херсонська,Khersonska,0.05,28,469391
Скоцик Віталій Євстафійович,Чернівецька,Chernivetska,0.05,25,385533
Скоцик Віталій Євстафійович,Запорізька,Zaporizka,0.04,26,872526
Скоцик Віталій Євстафійович,Дніпропетровська,Dnipropetrovska,0.04,24,1647398
Скоцик Віталій Євстафійович,Донецька,Donetska,0.04,28,848542
Скоцик Віталій Євстафійович,Івано-Франківська,Ivano-Frankivska,0.04,25,650861
Скоцик Віталій Євстафійович,Харківська,Kharkivska,0.03,27,1324847
Скоцик Віталій Євстафійович,Луганська,Luhanska,0.03,29,302797
Смешко Ігор Петрович,Черкаська,Cherkaska,10.75,4,615327
Смешко Ігор Петрович,м.Київ,Kyiv,9.62,4,1462690
Смешко Ігор Петрович,Вінницька,Vinnytska,8.98,4,799770
Смешко Ігор Петрович,Київська,Kyivska,8.8,4,983279
Смешко Ігор Петрович,Чернігівська,Chernihivska,8.45,5,530039
Смешко Ігор Петрович,Житомирська,Zhytomyrska,8.42,5,618835
Смешко Ігор Петрович,Сумська,Sumska,8.21,5,557247
Смешко Ігор Петрович,Полтавська,Poltavska,7.66,5,735908
Смешко Ігор Петрович,Хмельницька,Khmelnytska,7.65,6,650602
Смешко Ігор Петрович,Волинська,Volynska,6.92,6,520163
Смешко Ігор Петрович,Кіровоградська,Kirovohradska,6.28,6,453544
Смешко Ігор Петрович,Рівненська,Rivnenska,5.73,6,552041
Смешко Ігор Петрович,Чернівецька,Chernivetska,5.24,6,385533
Смешко Ігор Петрович,Тернопільська,Ternopilska,5.14,7,536680
Смешко Ігор Петрович,Херсонська,Khersonska,5.04,7,469391
Смешко Ігор Петрович,Дніпропетровська,Dnipropetrovska,4.78,6,1647398
Смешко Ігор Петрович,Закарпатська,Zakarpatska,4.74,7,443329
Смешко Ігор Петрович,Львівська,Lvivska,4.68,5,1324932
Смешко Ігор Петрович,Запорізька,Zaporizka,4.58,6,872526
Смешко Ігор Петрович,Миколаївська,Mykolaivska,4.05,7,525684
Смешко Ігор Петрович,Івано-Франківська,Ivano-Frankivska,3.86,7,650861
Смешко Ігор Петрович,Харківська,Kharkivska,3.71,6,1324847
Смешко Ігор Петрович,Одеська,Odeska,3.0,7,1026868
Смешко Ігор Петрович,Донецька,Donetska,2.47,7,848542
Смешко Ігор Петрович,Луганська,Luhanska,1.99,7,302797
Тарута Сергій Олексійович,Кіровоградська,Kirovohradska,0.2,13,453544
Тарута Сергій Олексійович,Черкаська,Cherkaska,0.19,13,615327
Тарута Сергій Олексійович,Донецька,Donetska,0.17,11,848542
Тарута Сергій Олексійович,Миколаївська,Mykolaivska,0.14,14,525684
Тарута Сергій Олексійович,Вінницька,Vinnytska,0.13,17,799770
Тарута Сергій Олексійович,Закарпатська,Zakarpatska,0.12,20,443329
Тарута Сергій Олексійович,Одеська,Odeska,0.11,16,1026868
Тарута Сергій Олексійович,Житомирська,Zhytomyrska,0.11,19,618835
Тарута Сергій Олексійович,Херсонська,Khersonska,0.1,17,469391
Тарута Сергій Олексійович,Сумська,Sumska,0.1,19,557247
Тарута Сергій Олексійович,Полтавська,Poltavska,0.09,23,735908
Тарута Сергій Олексійович,Харківська,Kharkivska,0.09,18,1324847
Тарута Сергій Олексійович,м.Київ,Kyiv,0.09,19,1462690
Тарута Сергій Олексійович,Чернігівська,Chernihivska,0.09,17,530039
Тарута Сергій Олексійович,Запорізька,Zaporizka,0.09,18,872526
Тарута Сергій Олексійович,Волинська,Volynska,0.08,21,520163
Тарута Сергій Олексійович,Київська,Kyivska,0.08,20,983279
Тарута Сергій Олексійович,Луганська,Luhanska,0.08,17,302797
Тарута Сергій Олексійович,Чернівецька,Chernivetska,0.08,22,385533
Тарута Сергій Олексійович,Дніпропетровська,Dnipropetrovska,0.07,18,1647398
Тарута Сергій Олексійович,Рівненська,Rivnenska,0.07,24,552041
Тарута Сергій Олексійович,Хмельницька,Khmelnytska,0.07,24,650602
Тарута Сергій Олексійович,Львівська,Lvivska,0.05,22,1324932
Тарута Сергій Олексійович,Тернопільська,Ternopilska,0.05,22,536680
Тарута Сергій Олексійович,Івано-Франківська,Ivano-Frankivska,0.05,21,650861
Тимошенко Юлія Володимирівна,Івано-Франківська,Ivano-Frankivska,22.51,1,650861
Тимошенко Юлія Володимирівна,Волинська,Volynska,19.84,2,520163
Тимошенко Юлія Володимирівна,Чернівецька,Chernivetska,19.67,2,385533
Тимошенко Юлія Володимирівна,Чернігівська,Chernihivska,19.43,2,530039
Тимошенко Юлія Володимирівна,Тернопільська,Ternopilska,18.87,2,536680
Тимошенко Юлія Володимирівна,Кіровоградська,Kirovohradska,18.53,2,453544
Тимошенко Юлія Володимирівна,Вінницька,Vinnytska,17.61,3,799770
Тимошенко Юлія Володимирівна,Хмельницька,Khmelnytska,17.59,2,650602
Тимошенко Юлія Володимирівна,Житомирська,Zhytomyrska,17.42,2,618835
Тимошенко Юлія Володимирівна,Київська,Kyivska,16.86,3,983279
Тимошенко Юлія Володимирівна,Черкаська,Cherkaska,16.71,2,615327
Тимошенко Юлія Володимирівна,Сумська,Sumska,16.42,2,557247
Тимошенко Юлія Володимирівна,Рівненська,Rivnenska,15.98,3,552041
Тимошенко Юлія Володимирівна,Полтавська,Poltavska,15.86,2,735908
Тимошенко Юлія Володимирівна,Закарпатська,Zakarpatska,15.7,2,443329
Тимошенко Юлія Володимирівна,Львівська,Lvivska,14.85,3,1324932
Тимошенко Юлія Володимирівна,м.Київ,Kyiv,12.88,3,1462690
Тимошенко Юлія Володимирівна,Херсонська,Khersonska,10.33,4,469391
Тимошенко Юлія Володимирівна,Миколаївська,Mykolaivska,8.84,4,525684
Тимошенко Юлія Володимирівна,Дніпропетровська,Dnipropetrovska,8.52,4,1647398
Тимошенко Юлія Володимирівна,Запорізька,Zaporizka,8.24,5,872526
Тимошенко Юлія Володимирівна,Одеська,Odeska,8.02,4,1026868
Тимошенко Юлія Володимирівна,Харківська,Kharkivska,7.35,5,1324847
Тимошенко Юлія Володимирівна,Луганська,Luhanska,4.89,5,302797
Тимошенко Юлія Володимирівна,Донецька,Donetska,3.61,5,848542
Тимошенко Юрій Володимирович,Івано-Франківська,Ivano-Frankivska,1.08,9,650861
Тимошенко Юрій Володимирович,Чернівецька,Chernivetska,1.07,10,385533
Тимошенко Юрій Володимирович,Вінницька,Vinnytska,0.98,10,799770
Тимошенко Юрій Володимирович,Хмельницька,Khmelnytska,0.95,10,650602
Тимошенко Юрій Володимирович,Закарпатська,Zakarpatska,0.93,11,443329
Тимошенко Юрій Володимирович,Волинська,Volynska,0.92,11,520163
Тимошенко Юрій Володимирович,Тернопільська,Ternopilska,0.87,9,536680
Тимошенко Юрій Володимирович,Рівненська,Rivnenska,0.84,11,552041
Тимошенко Юрій Володимирович,Житомирська,Zhytomyrska,0.83,10,618835
Тимошенко Юрій Володимирович,Кіровоградська,Kirovohradska,0.82,10,453544
Тимошенко Юрій Володимирович,Чернігівська,Chernihivska,0.75,10,530039
Тимошенко Юрій Володимирович,Київська,Kyivska,0.72,10,983279
Тимошенко Юрій Володимирович,Сумська,Sumska,0.68,9,557247
Тимошенко Юрій Володимирович,Полтавська,Poltavska,0.68,10,735908
Тимошенко Юрій Володимирович,Львівська,Lvivska,0.67,9,1324932
Тимошенко Юрій Володимирович,Черкаська,Cherkaska,0.66,10,615327
Тимошенко Юрій Володимирович,Херсонська,Khersonska,0.6,9,469391
Тимошенко Юрій Володимирович,Миколаївська,Mykolaivska,0.47,10,525684
Тимошенко Юрій Володимирович,Одеська,Odeska,0.42,9,1026868
Тимошенко Юрій Володимирович,Запорізька,Zaporizka,0.39,9,872526
Тимошенко Юрій Володимирович,Дніпропетровська,Dnipropetrovska,0.38,10,1647398
Тимошенко Юрій Володимирович,м.Київ,Kyiv,0.38,11,1462690
Тимошенко Юрій Володимирович,Харківська,Kharkivska,0.32,10,1324847
Тимошенко Юрій Володимирович,Луганська,Luhanska,0.25,10,302797
Тимошенко Юрій Володимирович,Донецька,Donetska,0.19,10,848542
Шевченко Ігор Анатолійович,Івано-Франківська,Ivano-Frankivska,0.35,12,650861
Шевченко Ігор Анатолійович,Закарпатська,Zakarpatska,0.29,13,443329
Шевченко Ігор Анатолійович,Волинська,Volynska,0.22,15,520163
Шевченко Ігор Анатолійович,Рівненська,Rivnenska,0.19,15,552041
Шевченко Ігор Анатолійович,Чернівецька,Chernivetska,0.15,15,385533
Шевченко Ігор Анатолійович,Хмельницька,Khmelnytska,0.11,18,650602
Шевченко Ігор Анатолійович,Тернопільська,Ternopilska,0.11,17,536680
Шевченко Ігор Анатолійович,Львівська,Lvivska,0.1,18,1324932
Шевченко Ігор Анатолійович,Житомирська,Zhytomyrska,0.1,20,618835
Шевченко Ігор Анатолійович,Кіровоградська,Kirovohradska,0.1,20,453544
Шевченко Ігор Анатолійович,Вінницька,Vinnytska,0.1,20,799770
Шевченко Ігор Анатолійович,Миколаївська,Mykolaivska,0.08,21,525684
Шевченко Ігор Анатолійович,Херсонська,Khersonska,0.07,23,469391
Шевченко Ігор Анатолійович,Черкаська,Cherkaska,0.07,21,615327
Шевченко Ігор Анатолійович,Полтавська,Poltavska,0.07,24,735908
Шевченко Ігор Анатолійович,Київська,Kyivska,0.07,23,983279
Шевченко Ігор Анатолійович,Сумська,Sumska,0.06,25,557247
Шевченко Ігор Анатолійович,Чернігівська,Chernihivska,0.06,24,530039
Шевченко Ігор Анатолійович,Одеська,Odeska,0.06,25,1026868
Шевченко Ігор Анатолійович,м.Київ,Kyiv,0.06,24,1462690
Шевченко Ігор Анатолійович,Запорізька,Zaporizka,0.05,23,872526
Шевченко Ігор Анатолійович,Дніпропетровська,Dnipropetrovska,0.04,25,1647398
Шевченко Ігор Анатолійович,Харківська,Kharkivska,0.04,24,1324847
Шевченко Ігор Анатолійович,Луганська,Luhanska,0.04,24,302797
Шевченко Ігор Анатолійович,Донецька,Donetska,0.04,27,848542
Шевченко Олександр Леонідович,Івано-Франківська,Ivano-Frankivska,3.74,8,650861
Шевченко Олександр Леонідович,Волинська,Volynska,1.66,9,520163
Шевченко Олександр Леонідович,Закарпатська,Zakarpatska,1.36,9,443329
Шевченко Олександр Леонідович,Рівненська,Rivnenska,1.12,9,552041
Шевченко Олександр Леонідович,Чернівецька,Chernivetska,0.86,11,385533
Шевченко Олександр Леонідович,Тернопільська,Ternopilska,0.8,10,536680
Шевченко Олександр Леонідович,Львівська,Lvivska,0.64,10,1324932
Шевченко Олександр Леонідович,Хмельницька,Khmelnytska,0.61,12,650602
Шевченко Олександр Леонідович,Житомирська,Zhytomyrska,0.56,11,618835
Шевченко Олександр Леонідович,Вінницька,Vinnytska,0.54,11,799770
Шевченко Олександр Леонідович,Черкаська,Cherkaska,0.48,11,615327
Шевченко Олександр Леонідович,Кіровоградська,Kirovohradska,0.46,11,453544
Шевченко Олександр Леонідович,Київська,Kyivska,0.46,11,983279
Шевченко Олександр Леонідович,Полтавська,Poltavska,0.46,12,735908
Шевченко Олександр Леонідович,Сумська,Sumska,0.42,11,557247
Шевченко Олександр Леонідович,Миколаївська,Mykolaivska,0.37,11,525684
Шевченко Олександр Леонідович,Чернігівська,Chernihivska,0.36,11,530039
Шевченко Олександр Леонідович,Херсонська,Khersonska,0.33,11,469391
Шевченко Олександр Леонідович,м.Київ,Kyiv,0.3,13,1462690
Шевченко Олександр Леонідович,Одеська,Odeska,0.22,11,1026868
Шевченко Олександр Леонідович,Луганська,Luhanska,0.2,11,302797
Шевченко Олександр Леонідович,Запорізька,Zaporizka,0.19,11,872526
Шевченко Олександр Леонідович,Дніпропетровська,Dnipropetrovska,0.16,12,1647398
Шевченко Олександр Леонідович,Харківська,Kharkivska,0.14,13,1324847
Шевченко Олександр Леонідович,Донецька,Donetska,0.1,14,848542
